260,,ラグラージ,ラグラージ,100,110,90,60,85,90,水,地面,－,－,げきりゅう,－,210,45,3,31,1,2,20,5,70,1,たいあたり,1,なきごえ,1,どろかけ,1,みずでっぽう,6,どろかけ,10,みずでっぽう,15,がまん,16,マッドショット,20,みやぶる,25,どろばくだん,31,とっしん,39,だくりゅう,46,まもる,52,じしん,61,がむしゃら,69,アームハンマー,－,－,－,－,－,－,－,－,,,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,3,0,0,0,0,PMDP_260,●,,●,,●,●,●,,,●,,,●,●,●,,●,●,,,●,,●,,,●,●,●,,,●,●,,,,,,,●,,,●,●,●,●,,,,,,,●,,,,●,,●,,,,,,,,,,●,,,●,●,,,,●,,●,,●,,●,●,,,,●,,,●,,,,,●,●,,●,●,●,0,,,青
261,,ポチエナ,ポチエナ,35,55,35,35,30,30,悪,悪,－,モモンのみ,にげあし,はやあし,55,255,0,127,5,5,15,5,70,1,たいあたり,5,とおぼえ,9,すなかけ,13,かみつく,17,かぎわける,21,ほえる,25,いばる,29,ダメおし,33,こわいかお,37,ちょうはつ,41,さしおさえ,45,とっしん,49,ふいうち,53,かみくだく,－,－,－,－,－,－,－,－,－,－,－,－,,18,レベルアップ,グラエナ,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,1,0,0,0,0,PMDP_261,,,,,●,●,,,,●,●,●,,,,,●,●,,,●,,●,,,,●,●,,●,,●,,,,,,,,,●,●,●,●,●,●,,,●,,,,,,,,,●,,,,,●,,,●,,,,,,,,,,,,●,●,,,●,●,,,,●,,,●,,,,,,,,●,,,0,,,灰
262,,グラエナ,グラエナ,70,90,70,70,60,60,悪,悪,－,モモンのみ,いかく,はやあし,128,127,0,127,5,5,15,5,70,1,たいあたり,1,とおぼえ,1,すなかけ,1,かみつく,5,とおぼえ,9,すなかけ,13,かみつく,17,かぎわける,22,ほえる,27,いばる,32,ダメおし,37,こわいかお,42,ちょうはつ,47,さしおさえ,52,とっしん,57,どろぼう,62,ふいうち,－,－,－,－,－,－,,,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,2,0,0,0,0,PMDP_262,,,,,●,●,,,,●,●,●,,,●,,●,●,,,●,,●,,,,●,●,,●,,●,,,,,,,,,●,●,●,●,●,●,,,●,,,,,,,,,●,,,,,●,,,●,,●,,,,,,,,,,●,●,,,●,●,,,,●,,,●,,,,,,●,,●,,,0,,,灰
263,,ジグザグマ,ジグザグマ,38,30,41,60,30,41,ノーマル,ノーマル,－,オレンのみ,ものひろい,くいしんぼう,60,255,0,127,5,5,15,5,70,1,たいあたり,1,なきごえ,5,しっぽをふる,9,ずつき,13,すなかけ,17,かぎわける,21,どろあそび,25,ミサイルばり,29,ほしがる,33,じたばた,37,ねむる,41,はらだいこ,45,なげつける,－,－,－,－,－,－,－,－,－,－,－,－,－,－,,20,レベルアップ,マッスグマ,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,0,0,1,0,0,PMDP_263,,,●,,,●,,,,●,●,,●,●,,,●,●,,,●,,●,●,●,,●,●,,●,,●,,●,,,,,,,,●,●,●,●,●,,,,,,,,,,●,●,●,,,,,,,,,,,,,,,●,,,,,●,,,,●,●,,,●,●,,,●,,,●,,●,,,●,,,0,,,茶
264,,マッスグマ,マッスグマ,78,70,61,100,50,61,ノーマル,ノーマル,オレンのみ,オボンのみ,ものひろい,くいしんぼう,128,90,0,127,5,5,15,5,70,1,すりかえ,1,たいあたり,1,なきごえ,1,しっぽをふる,1,ずつき,5,しっぽをふる,9,ずつき,13,すなかけ,17,かぎわける,23,どろあそび,29,みだれひっかき,35,ほしがる,41,きりさく,47,ねむる,53,はらだいこ,59,なげつける,－,－,－,－,－,－,－,－,,,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,0,0,2,0,0,PMDP_264,,,●,,●,●,,,,●,●,,●,●,●,,●,●,,,●,,●,●,●,,●,●,,●,,●,,●,,,,,,,,●,●,●,●,●,,,,,,,,,,●,●,●,,,,,,,●,,,●,,,,,●,,,,,●,,,,●,●,,,●,●,,,●,,,●,,●,●,,●,,,0,,,白
265,48,ケムッソ,ケムッソ,45,45,35,20,20,30,虫,虫,－,－,りんぷん,－,54,255,0,127,3,3,15,5,70,1,たいあたり,1,いとをはく,5,どくばり,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,,7,特殊　個性乱数が偶数,カラサリス,特殊　個性乱数が奇数,マユルド,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,1,0,0,0,0,0,PMDP_265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,赤
266,49,カラサリス,カラサリス,50,35,55,15,25,25,虫,虫,－,－,だっぴ,－,72,120,0,127,3,3,15,5,70,1,かたくなる,7,かたくなる,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,,10,レベルアップ,アゲハント,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,0,2,0,0,0,PMDP_266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,白
267,50,アゲハント,アゲハント,60,70,50,65,90,50,虫,飛行,－,きれいなぬけがら,むしのしらせ,－,161,45,0,127,3,3,15,5,70,1,すいとる,10,すいとる,13,かぜおこし,17,しびれごな,20,あさのひざし,24,メガドレイン,27,ふきとばし,31,メロメロ,34,ぎんいろのかぜ,38,ギガドレイン,41,むしのさざめき,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,,,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,0,0,0,3,0,PMDP_267,,,,,,●,,,,●,●,,,,●,,●,,●,●,●,●,,,,,●,,●,●,,●,,,,,,,,●,,●,●,●,●,●,,,,,●,,●,,,,,●,,,,●,,,,,,●,,●,,,,,,,,●,,,,●,●,,,,●,,●,●,,,,,,,●,,,,0,,,黄
268,51,マユルド,マユルド,50,35,55,15,25,25,虫,虫,－,－,だっぴ,－,72,120,0,127,3,3,15,5,70,1,かたくなる,7,かたくなる,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,,10,レベルアップ,ドクケイル,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,0,2,0,0,0,PMDP_268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,紫
269,52,ドクケイル,ドクケイル,60,50,70,65,50,90,虫,毒,－,きれいなぬけがら,りんぷん,－,161,45,0,127,3,3,15,5,70,1,ねんりき,10,ねんりき,13,かぜおこし,17,まもる,20,つきのひかり,24,サイケこうせん,27,ふきとばし,31,ひかりのかべ,34,ぎんいろのかぜ,38,どくどく,41,むしのさざめき,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,,,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,0,0,0,0,3,PMDP_269,,,,,,●,,,,●,●,,,,●,●,●,,●,,●,●,,,,,●,,●,●,,●,,,,●,,,,●,,●,●,●,●,●,,,,,●,,●,,,,,●,,,,●,,,,,,●,,●,,,,,,,,●,,,,●,●,,,,●,,●,●,,,,,,,●,,,,0,,,緑
270,,ハスボー,ハスボー,40,30,30,30,40,50,水,草,－,－,すいすい,あめうけざら,74,255,3,127,2,7,15,5,70,1,おどろかす,3,なきごえ,5,すいとる,7,しぜんのちから,11,しろいきり,15,しぜんのめぐみ,19,メガドレイン,25,バブルこうせん,31,しねんのずつき,37,あまごい,45,エナジーボール,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,,14,レベルアップ,ハスブレロ,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,0,0,0,0,1,PMDP_270,,,●,,,●,●,,●,●,●,,●,●,,,●,●,●,,●,●,,,,,●,,,,,●,,,,,,,,,,●,●,●,●,●,,,,,,,●,,,,,●,,,,,,,,,,,,●,,,,,●,,,●,,,,●,●,,,●,●,,,●,,,,,●,,,,,,0,,,緑
271,,ハスブレロ,ハスブレロ,60,50,50,50,60,70,水,草,－,－,すいすい,あめうけざら,141,120,3,127,2,7,15,5,70,1,おどろかす,3,なきごえ,5,すいとる,7,しぜんのちから,11,ねこだまし,15,みだれひっかき,19,みずあそび,25,バブルこうせん,31,しねんのずつき,37,さわぐ,45,ハイドロポンプ,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,,,道具　みずのいし,ルンパッパ,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,0,0,0,0,2,PMDP_271,,,●,,,●,●,,●,●,●,,●,●,,,●,●,●,,●,●,,,,,●,,,,●,●,,,,,,,,,,●,●,●,●,●,,,,,,,●,,,●,,●,,●,,,,,,,,,,●,,,,,●,,,●,,,,●,●,,,●,●,,,●,,,,,●,●,,●,●,,0,,,緑
272,,ルンパッパ,ルンパッパ,80,70,70,70,90,100,水,草,－,－,すいすい,あめうけざら,181,45,3,127,2,7,15,5,70,1,おどろかす,1,なきごえ,1,メガドレイン,1,しぜんのちから,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,,,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,0,0,0,0,3,PMDP_272,●,,●,,,●,●,,●,●,●,,●,●,●,,●,●,●,,●,●,,,,,●,,,,●,●,,,,,,,,,,●,●,●,●,●,,,,,,●,●,,,●,,●,,●,,,,,,,,●,,●,,,,,●,,,●,,,,●,●,,,●,●,,,●,,,,,●,●,,●,●,●,0,,,緑
273,,タネボー,タネボー,40,40,50,30,30,30,草,草,－,－,ようりょくそ,はやおき,74,255,3,127,5,7,15,5,70,1,がまん,3,かたくなる,7,せいちょう,13,しぜんのちから,21,こうごうせい,31,にほんばれ,43,だいばくはつ,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,,14,レベルアップ,コノハナ,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,0,1,0,0,0,PMDP_273,,,,,,●,,,●,●,●,,,,,,●,,●,,●,●,,,,,●,●,,●,,●,,,,,,,,,,●,●,●,●,,,,,,,,●,,,,,●,,,,,,●,,,,,,●,,,,,●,,,●,,,,●,●,,,●,●,,,●,,,,,,,,●,,,0,,,茶
274,,コノハナ,コノハナ,70,70,40,60,60,40,草,悪,－,－,ようりょくそ,はやおき,141,120,3,127,5,7,15,5,70,1,はっぱカッター,1,はたく,3,かたくなる,7,せいちょう,13,しぜんのちから,19,ねこだまし,25,いちゃもん,31,だましうち,37,かまいたち,43,いばる,49,じんつうりき,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,,,道具　リーフのいし,ダーテング,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,2,0,0,0,0,PMDP_274,,,,,,●,,,●,●,●,,,,●,,●,,●,,●,●,,,,,●,●,,●,●,●,,,,,,,●,,●,●,●,●,●,●,,,,,,,●,,,●,,●,,,,,●,●,,●,,,,●,,,,,●,,●,●,●,●,,●,●,,,●,●,,,●,,,●,,,●,,●,,,0,,,茶
275,,ダーテング,ダーテング,90,100,60,80,90,60,草,悪,－,－,ようりょくそ,はやおき,181,45,3,127,5,7,15,5,70,1,だましうち,1,ふきとばし,1,わるだくみ,1,はっぱカッター,49,リーフストーム,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,,,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,3,0,0,0,0,PMDP_275,,,,,,●,,,●,●,●,,,,●,,●,,●,,●,●,,,,,●,●,,●,●,●,,,,,,,●,●,●,●,●,●,●,●,,,,,,●,●,,,●,,●,,,,●,●,●,,●,,●,,●,,,,,●,,●,●,●,●,●,●,●,,,●,●,,,●,,,●,,,●,●,●,,,0,,,茶
276,,スバメ,スバメ,40,55,30,85,30,30,ノーマル,飛行,－,ヨロギのみ,こんじょう,－,59,200,3,127,4,4,15,5,70,1,つつく,1,なきごえ,4,きあいだめ,8,でんこうせっか,13,つばさでうつ,19,かげぶんしん,26,がむしゃら,34,つばめがえし,43,こうそくいどう,53,エアスラッシュ,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,,22,レベルアップ,オオスバメ,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,0,0,1,0,0,PMDP_276,,,,,,●,,,,●,●,,,,,,●,●,,,●,,,,,,●,,,,,●,,,,,,,,●,,●,●,●,●,●,●,,,,●,,,,,,,●,,,,,,,,,,,,,,,,,,,,●,,,,●,●,,,,●,●,●,●,,,,●,,,●,,,,0,,,青
277,,オオスバメ,オオスバメ,60,85,60,125,50,50,ノーマル,飛行,－,ヨロギのみ,こんじょう,－,162,45,3,127,4,4,15,5,70,1,ついばむ,1,つつく,1,なきごえ,1,きあいだめ,1,でんこうせっか,4,きあいだめ,8,でんこうせっか,13,つばさでうつ,19,かげぶんしん,28,がむしゃら,38,つばめがえし,49,こうそくいどう,61,エアスラッシュ,－,－,－,－,－,－,－,－,－,－,－,－,－,－,,,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,0,0,2,0,0,PMDP_277,,,,,,●,,,,●,●,,,,●,,●,●,,,●,,,,,,●,,,,,●,,,,,,,,●,,●,●,●,●,●,●,,,,●,,,,,,,●,,,,,,,,,,●,,,,,,,,,,●,,,,●,●,,,,●,●,●,●,,,,●,,,●,,,,0,,,青
278,119,キャモメ,キャモメ,40,30,30,85,55,30,水,飛行,－,－,するどいめ,－,64,190,0,127,2,4,20,5,70,1,なきごえ,1,みずでっぽう,6,ちょうおんぱ,11,つばさでうつ,16,しろいきり,19,みずのはどう,24,でんこうせっか,29,はねやすめ,34,おいうち,37,こうそくいどう,42,つばめがえし,47,エアスラッシュ,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,,25,レベルアップ,ペリッパー,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,0,0,1,0,0,PMDP_278,,,●,,,●,●,,,●,,,●,●,,,●,●,,,●,,,,,,●,,,,,●,,●,,,,,,●,,●,●,●,●,●,●,,,,●,,,,●,,,●,,,,,,,,,,,,,,,,,,,,●,,,,●,●,,,,●,●,●,●,,,,●,,,●,,,,0,,,白
279,120,ペリッパー,ペリッパー,60,50,100,65,85,70,水,飛行,－,－,するどいめ,－,164,45,0,127,2,4,20,5,70,1,なきごえ,1,みずでっぽう,1,みずあそび,1,つばさでうつ,6,ちょうおんぱ,11,つばさでうつ,16,しろいきり,19,みずのはどう,24,しっぺがえし,25,まもる,31,はねやすめ,38,たくわえる,38,のみこむ,38,はきだす,43,なげつける,50,おいかぜ,57,ハイドロポンプ,－,－,－,－,－,－,,,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,0,2,0,0,0,PMDP_279,,,●,,,●,●,,,●,,,●,●,●,,●,●,,,●,,,,,,●,,,,,●,,●,,,,,,●,,●,●,●,●,●,●,,,,●,,,,●,●,,●,,,,,,,,●,,●,,,,,,,,,,●,,,,●,●,,,,●,●,●,●,,,,●,●,,●,,,,0,,,黄
280,157,ラルトス,ラルトス,28,25,25,40,45,35,エスパ－,エスパ－,－,－,シンクロ,トレース,70,235,5,127,11,11,20,5,35,1,なきごえ,6,ねんりき,10,かげぶんしん,12,テレポート,17,おまじない,21,マジカルリーフ,23,めいそう,28,サイコキネシス,32,ふういん,34,みらいよち,39,あまえる,43,さいみんじゅつ,45,ゆめくい,－,－,－,－,－,－,－,－,－,－,－,－,－,－,,20,レベルアップ,キルリア,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,0,0,0,1,0,PMDP_280,,,,●,,●,,,,●,●,●,,,,●,●,●,,●,●,,,●,,,●,,●,●,,●,●,●,,,,,,,●,●,●,●,●,●,,●,●,,,,,,,●,●,●,,,,,,,,,●,,,●,,,●,,,,●,●,,,,●,●,,●,●,●,,,●,,●,,,,,,,,,0,,,白
281,158,キルリア,キルリア,38,35,35,50,65,55,エスパ－,エスパ－,－,－,シンクロ,トレース,140,120,5,127,11,11,20,5,35,1,なきごえ,1,ねんりき,1,かげぶんしん,1,テレポート,6,ねんりき,10,かげぶんしん,12,テレポート,17,おまじない,22,マジカルリーフ,25,めいそう,31,サイコキネシス,36,ふういん,39,みらいよち,45,あまえる,50,さいみんじゅつ,53,ゆめくい,－,－,－,－,－,－,－,－,,30,レベルアップ,サーナイト,道具♂　めざめいし,キルリオン,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,0,0,0,2,0,PMDP_281,,,,●,,●,,,,●,●,●,,,,●,●,●,,●,●,,,●,,,●,,●,●,,●,●,●,,,,,,,●,●,●,●,●,●,,●,●,,,,,,,●,●,●,,,,,,,,,●,,,●,,,●,,,,●,●,,,,●,●,,●,●,●,,,●,,●,,,,,,,,,0,,,白
282,159,サーナイト,サーナイト,68,65,65,80,125,115,エスパ－,エスパ－,－,－,シンクロ,トレース,208,45,5,127,11,11,20,5,35,1,いやしのねがい,1,なきごえ,1,ねんりき,1,かげぶんしん,1,テレポート,6,ねんりき,10,かげぶんしん,12,テレポート,17,ねがいごと,22,マジカルリーフ,25,めいそう,33,サイコキネシス,40,ふういん,45,みらいよち,53,ゆうわく,60,さいみんじゅつ,65,ゆめくい,－,－,－,－,－,－,,,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,0,0,0,3,0,PMDP_282,,,,●,,●,,,,●,●,●,,,●,●,●,●,,●,●,,,●,,,●,,●,●,,●,●,●,,,,,,,●,●,●,●,●,●,,●,●,,,●,●,,,●,●,●,,,,,,,,,●,●,,●,,,●,,,,●,●,,,,●,●,,●,●,●,,,●,,●,,,,,,,,,0,,,白
283,,アメタマ,アメタマ,40,30,32,65,50,52,虫,水,－,－,すいすい,－,63,200,0,127,2,3,15,5,70,1,あわ,7,でんこうせっか,13,あまいかおり,19,みずあそび,25,バブルこうせん,31,こうそくいどう,37,しろいきり,37,くろいきり,43,バトンタッチ,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,,22,レベルアップ,アメモース,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,0,0,1,0,0,PMDP_283,,,●,,,●,,,,●,●,,●,●,,,●,●,●,,●,●,,,,,●,,,●,,●,,,,,,,,,,●,●,●,●,●,,,,,,,,,,,,●,,,,,,,,,,,,●,,,,,,,●,●,,,,●,●,,,,●,,,●,,,,,,,,,,,0,,,青
284,,アメモース,アメモース,70,60,62,60,80,82,虫,飛行,－,ぎんのこな,いかく,－,128,75,0,127,2,3,15,5,70,1,あやしいかぜ,1,あわ,1,でんこうせっか,1,あまいかおり,1,みずあそび,7,でんこうせっか,13,あまいかおり,19,みずあそび,22,かぜおこし,26,こわいかお,33,しびれごな,40,ぎんいろのかぜ,47,エアスラッシュ,54,ふきとばし,61,むしのさざめき,－,－,－,－,－,－,－,－,－,－,,,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,0,0,0,1,1,PMDP_284,,,●,,,●,,,,●,●,,●,●,●,,●,●,●,,●,●,,,,,●,,,●,,●,,,,,,,,●,,●,●,●,●,●,,,,,●,,●,,,,,●,,,,●,,,,,,●,,●,,,,,,,●,●,,,,●,●,,,,●,,●,●,,,,,,,●,,,,0,,,青
285,,キノココ,キノココ,60,40,60,35,40,60,草,草,－,ビアーのみ,ほうし,ポイズンヒール,65,255,2,127,6,7,15,5,70,1,すいとる,5,たいあたり,9,しびれごな,13,やどりぎのタネ,17,メガドレイン,21,ずつき,25,どくのこな,29,なやみのタネ,33,せいちょう,37,ギガドレイン,41,タネばくだん,45,キノコのほうし,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,,23,レベルアップ,キノガッサ,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,1,0,0,0,0,0,PMDP_285,,,,,,●,,,●,●,●,,,,,,●,,●,●,●,●,,,,,●,,,,,●,,,,●,,,,,,●,●,●,●,,,,●,,,,●,,,,,●,,,,,,,,,,,,●,,,,,●,,,●,,,,●,●,,,●,●,,,●,,,,,,,,,,,120,,,茶
286,,キノガッサ,キノガッサ,60,130,80,70,60,60,草,格闘,－,ビアーのみ,ほうし,ポイズンヒール,165,90,2,127,6,7,15,5,70,1,すいとる,1,たいあたり,1,しびれごな,1,やどりぎのタネ,5,たいあたり,9,しびれごな,13,やどりぎのタネ,17,メガドレイン,21,ずつき,23,マッハパンチ,25,カウンター,29,はっけい,33,スカイアッパー,37,こころのめ,41,タネばくだん,45,ばくれつパンチ,－,－,－,－,－,－,－,－,,,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,2,0,0,0,0,PMDP_286,●,,,,,●,,●,●,●,●,,,,●,,●,,●,●,●,●,●,,,,●,,,,●,●,,,,●,,,●,,,●,●,●,●,,,,●,,,●,●,,,●,,●,,●,,,,,,,,●,,●,●,,,,●,,,●,,●,,●,●,,,●,●,,,●,,,●,,,●,,●,,,0,,,緑
287,,ナマケロ,ナマケロ,60,60,60,30,35,35,ノーマル,ノーマル,－,－,なまけ,－,83,255,5,127,5,5,15,5,70,1,ひっかく,1,あくび,7,アンコール,13,なまける,19,だましうち,25,ドわすれ,31,ほしがる,37,カウンター,43,じたばた,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,,18,レベルアップ,ヤルキモノ,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,1,0,0,0,0,0,PMDP_287,●,,●,,,●,,●,,●,●,,●,●,,,●,●,,,●,●,,●,●,,●,,,●,●,●,,●,●,,,●,●,●,,●,●,●,●,,,,,,,,,,,●,,●,,,,,,,●,,,,,,,,,,,,,●,,●,,●,●,,,,●,,,●,,,●,,,●,,●,,,0,,,茶
288,,ヤルキモノ,ヤルキモノ,80,80,80,90,55,55,ノーマル,ノーマル,－,－,やるき,－,126,120,5,127,5,5,15,5,70,1,ひっかく,1,きあいだめ,1,アンコール,1,さわぐ,7,アンコール,13,さわぐ,19,みだれひっかき,25,こらえる,31,きりさく,37,カウンター,43,きあいパンチ,49,きしかいせい,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,,36,レベルアップ,ケッキング,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,0,0,2,0,0,PMDP_288,●,,●,,●,●,,●,,●,●,●,●,●,,,●,●,,,●,●,,●,●,●,●,,,●,●,●,,●,●,,,●,●,●,,●,●,●,●,,,,,,,●,,,,●,,●,,,,,,,●,,,,,,,,,,,,,●,,●,,●,●,,,,●,,,●,,,●,,,●,,●,,●,0,,,白
289,,ケッキング,ケッキング,150,160,100,100,95,65,ノーマル,ノーマル,－,－,なまけ,－,210,45,5,127,5,5,15,5,70,1,ひっかく,1,あくび,1,アンコール,1,なまける,7,アンコール,13,なまける,19,だましうち,25,ドわすれ,31,ほしがる,36,いばる,37,カウンター,43,じたばた,49,なげつける,55,おしおき,61,アームハンマー,－,－,－,－,－,－,－,－,－,－,,,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,3,0,0,0,0,0,PMDP_289,●,,●,,●,●,,●,,●,●,●,●,●,●,,●,●,,,●,●,,●,●,●,●,,,●,●,●,,●,●,,,●,●,●,,●,●,●,●,,,,,,,●,,,,●,,●,,,,,,,●,,,●,,,,,,,,,,●,,●,,●,●,,,,●,,,●,,,●,,,●,,●,,●,0,,,茶
290,,ツチニン,ツチニン,31,45,90,40,30,30,虫,地面,－,－,ふくがん,－,65,255,1,127,3,3,15,5,70,1,ひっかく,1,かたくなる,5,きゅうけつ,9,すなかけ,14,みだれひっかき,19,こころのめ,25,みねうち,31,どろかけ,38,メタルクロー,45,あなをほる,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,,20,特殊　レベルアップ,テッカニン,特殊　手持ちに空きがある,ヌケニン,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,0,1,0,0,0,PMDP_290,,,,,,●,,,,●,●,,,,,,●,,●,,●,●,,,,,●,●,,●,,●,,,,,●,,,●,,●,●,●,,,,,,,,,,●,,,,●,,,,,,,,,,,,●,,,,,,,,,,,●,●,●,,,,●,,,●,,,●,,,,,,,,0,,,灰
291,,テッカニン,テッカニン,61,90,45,160,50,50,虫,飛行,－,－,かそく,－,155,120,1,127,3,3,15,5,70,1,むしくい,1,ひっかく,1,かたくなる,1,きゅうけつ,1,すなかけ,5,きゅうけつ,9,すなかけ,14,みだれひっかき,19,こころのめ,20,かげぶんしん,20,れんぞくぎり,20,いやなおと,25,つるぎのまい,31,きりさく,38,こうそくいどう,45,バトンタッチ,52,シザークロス,－,－,－,－,－,－,,,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,0,0,2,0,0,PMDP_291,,,,,,●,,,,●,●,,,,●,,●,,●,,●,●,,,,,●,●,,●,,●,,,,,●,,,●,,●,●,●,●,●,,,,,●,,,●,,,,●,,,,●,,,,,,●,,●,,,,,●,,,●,,,●,●,●,,,,●,,●,●,,,●,,,,●,,,,0,,,黄
292,,ヌケニン,ヌケニン,1,90,45,40,30,30,虫,ゴ－スト,－,－,ふしぎなまもり,－,95,45,1,255,10,10,15,5,70,1,ひっかく,1,かたくなる,5,きゅうけつ,9,すなかけ,14,みだれひっかき,19,こころのめ,25,うらみ,31,あやしいひかり,38,かげうち,45,おんねん,52,かいふくふうじ,59,シャドーボール,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,,,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,2,0,0,0,0,0,PMDP_292,,,,,,●,,,,●,●,,,,●,,●,,●,,●,●,,,,,●,●,,●,,●,,,,,●,,,●,,●,●,●,,●,,,,,,,,●,,,,●,,,●,,,,●,,,●,,●,,,,,,,,,,,●,●,●,,●,,●,,,●,,,●,,,,,,,,0,,,茶
293,,ゴニョニョ,ゴニョニョ,64,51,23,28,51,23,ノーマル,ノーマル,－,カゴのみ,ぼうおん,－,68,190,3,127,1,5,20,5,70,1,はたく,5,さわぐ,11,おどろかす,15,とおぼえ,21,ちょうおんぱ,25,ふみつけ,31,いやなおと,35,ほえる,41,ねむる,41,ねごと,45,ハイパーボイス,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,－,,20,レベルアップ,ドゴーム,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,1,0,0,0,0,0,PMDP_293,,,●,,●,●,,,,●,●,,●,●,,,●,●,,,●,●,,,,,●,,,●,,●,,●,●,,,●,,,,●,●,●,●,,,,,,,,,,,●,,●,,,,,,,,,,,,,,,,,,,,●,,,,●,●,,,,●,,,●,,,,,,,,,,,0,,,桃
